#node	identifier	category	term ID	term description
ESPL1	9541.XP_005571050.1	GO Component	GO:0005829	Cytosol
ESPL1	9541.XP_005571050.1	GO Component	GO:0005856	Cytoskeleton
ESPL1	9541.XP_005571050.1	GO Component	GO:0015630	Microtubule cytoskeleton
ESPL1	9541.XP_005571050.1	GO Component	GO:0043226	Organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0043227	Membrane-bounded organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0043228	Non-membrane-bounded organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0043229	Intracellular organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
ESPL1	9541.XP_005571050.1	GO Component	GO:0072686	Mitotic spindle
ESPL1	9541.XP_005571050.1	GO Component	GO:0110165	Cellular anatomical entity
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3733	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3735	Mixed, incl. condensed chromosome, centromeric region, and Kinesin motor domain
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3737	Mixed, incl. Kinesin motor domain, and condensed chromosome, centromeric region
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3739	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3740	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3742	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3743	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
ESPL1	9541.XP_005571050.1	STRING clusters	CL:3745	Mixed, incl. Kinesin motor domain, and chromosome passenger complex
ESPL1	9541.XP_005571050.1	KEGG	mcf04110	Cell cycle
ESPL1	9541.XP_005571050.1	KEGG	mcf04114	Oocyte meiosis
ESPL1	9541.XP_005571050.1	KEGG	mcf05166	Human T-cell leukemia virus 1 infection
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0000042	Animal
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0000141	Bone marrow
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0000580	Blood cancer cell
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0001271	Leukemia cell
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0001486	Skeletal system
ESPL1	9541.XP_005571050.1	TISSUES	BTO:0001489	Whole body
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0000793	Condensed chromosome
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005622	Intracellular
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005634	Nucleus
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005694	Chromosome
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005737	Cytoplasm
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005813	Centrosome
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005819	Spindle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0005856	Cytoskeleton
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0008278	Cohesin complex
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0032991	Protein-containing complex
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043226	Organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043229	Intracellular organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0072686	Mitotic spindle
ESPL1	9541.XP_005571050.1	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ESPL1	9541.XP_005571050.1	Pfam	PF03568	Peptidase family C50
ESPL1	9541.XP_005571050.1	InterPro	IPR005314	Peptidase C50, separase
ESPL1	9541.XP_005571050.1	InterPro	IPR030397	SEPARIN core domain
FBXO5	9541.XP_005552222.1	GO Process	GO:0000003	Reproduction
FBXO5	9541.XP_005552222.1	GO Process	GO:0000082	G1/S transition of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0000083	Regulation of transcription involved in G1/S transition of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0000212	Meiotic spindle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0000226	Microtubule cytoskeleton organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0000278	Mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0000280	Nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0001556	Oocyte maturation
FBXO5	9541.XP_005552222.1	GO Process	GO:0003006	Developmental process involved in reproduction
FBXO5	9541.XP_005552222.1	GO Process	GO:0006275	Regulation of DNA replication
FBXO5	9541.XP_005552222.1	GO Process	GO:0006355	Regulation of transcription, DNA-templated
FBXO5	9541.XP_005552222.1	GO Process	GO:0006464	Cellular protein modification process
FBXO5	9541.XP_005552222.1	GO Process	GO:0006508	Proteolysis
FBXO5	9541.XP_005552222.1	GO Process	GO:0006511	Ubiquitin-dependent protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0006807	Nitrogen compound metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0006996	Organelle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0007010	Cytoskeleton organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0007017	Microtubule-based process
FBXO5	9541.XP_005552222.1	GO Process	GO:0007049	Cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0007051	Spindle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0007056	Spindle assembly involved in female meiosis
FBXO5	9541.XP_005552222.1	GO Process	GO:0007057	Spindle assembly involved in female meiosis I
FBXO5	9541.XP_005552222.1	GO Process	GO:0007088	Regulation of mitotic nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0007127	Meiosis I
FBXO5	9541.XP_005552222.1	GO Process	GO:0007143	Female meiotic nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0007144	Female meiosis I
FBXO5	9541.XP_005552222.1	GO Process	GO:0007276	Gamete generation
FBXO5	9541.XP_005552222.1	GO Process	GO:0007281	Germ cell development
FBXO5	9541.XP_005552222.1	GO Process	GO:0007292	Female gamete generation
FBXO5	9541.XP_005552222.1	GO Process	GO:0007346	Regulation of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0008152	Metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0008156	Negative regulation of DNA replication
FBXO5	9541.XP_005552222.1	GO Process	GO:0008284	Positive regulation of cell population proliferation
FBXO5	9541.XP_005552222.1	GO Process	GO:0009056	Catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009057	Macromolecule catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009889	Regulation of biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009890	Negative regulation of biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009892	Negative regulation of metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009987	Cellular process
FBXO5	9541.XP_005552222.1	GO Process	GO:0009994	Oocyte differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0010389	Regulation of G2/M transition of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0010468	Regulation of gene expression
FBXO5	9541.XP_005552222.1	GO Process	GO:0010498	Proteasomal protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010564	Regulation of cell cycle process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010639	Negative regulation of organelle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0010948	Negative regulation of cell cycle process
FBXO5	9541.XP_005552222.1	GO Process	GO:0010965	Regulation of mitotic sister chromatid separation
FBXO5	9541.XP_005552222.1	GO Process	GO:0010971	Positive regulation of G2/M transition of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0016043	Cellular component organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0016050	Vesicle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0016567	Protein ubiquitination
FBXO5	9541.XP_005552222.1	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0019222	Regulation of metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0019538	Protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0019941	Modification-dependent protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0019953	Sexual reproduction
FBXO5	9541.XP_005552222.1	GO Process	GO:0021700	Developmental maturation
FBXO5	9541.XP_005552222.1	GO Process	GO:0022402	Cell cycle process
FBXO5	9541.XP_005552222.1	GO Process	GO:0022412	Cellular process involved in reproduction in multicellular organism
FBXO5	9541.XP_005552222.1	GO Process	GO:0022414	Reproductive process
FBXO5	9541.XP_005552222.1	GO Process	GO:0022607	Cellular component assembly
FBXO5	9541.XP_005552222.1	GO Process	GO:0030071	Regulation of mitotic metaphase/anaphase transition
FBXO5	9541.XP_005552222.1	GO Process	GO:0030154	Cell differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0030163	Protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0030278	Regulation of ossification
FBXO5	9541.XP_005552222.1	GO Process	GO:0030334	Regulation of cell migration
FBXO5	9541.XP_005552222.1	GO Process	GO:0030335	Positive regulation of cell migration
FBXO5	9541.XP_005552222.1	GO Process	GO:0031109	Microtubule polymerization or depolymerization
FBXO5	9541.XP_005552222.1	GO Process	GO:0031145	Anaphase-promoting complex-dependent catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031323	Regulation of cellular metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031324	Negative regulation of cellular metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031326	Regulation of cellular biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031327	Negative regulation of cellular biosynthetic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031396	Regulation of protein ubiquitination
FBXO5	9541.XP_005552222.1	GO Process	GO:0031397	Negative regulation of protein ubiquitination
FBXO5	9541.XP_005552222.1	GO Process	GO:0031399	Regulation of protein modification process
FBXO5	9541.XP_005552222.1	GO Process	GO:0031400	Negative regulation of protein modification process
FBXO5	9541.XP_005552222.1	GO Process	GO:0032268	Regulation of cellular protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0032269	Negative regulation of cellular protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0032446	Protein modification by small protein conjugation
FBXO5	9541.XP_005552222.1	GO Process	GO:0032501	Multicellular organismal process
FBXO5	9541.XP_005552222.1	GO Process	GO:0032502	Developmental process
FBXO5	9541.XP_005552222.1	GO Process	GO:0032504	Multicellular organism reproduction
FBXO5	9541.XP_005552222.1	GO Process	GO:0032875	Regulation of DNA endoreduplication
FBXO5	9541.XP_005552222.1	GO Process	GO:0032876	Negative regulation of DNA endoreduplication
FBXO5	9541.XP_005552222.1	GO Process	GO:0032879	Regulation of localization
FBXO5	9541.XP_005552222.1	GO Process	GO:0033043	Regulation of organelle organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0033044	Regulation of chromosome organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0033045	Regulation of sister chromatid segregation
FBXO5	9541.XP_005552222.1	GO Process	GO:0033046	Negative regulation of sister chromatid segregation
FBXO5	9541.XP_005552222.1	GO Process	GO:0033047	Regulation of mitotic sister chromatid segregation
FBXO5	9541.XP_005552222.1	GO Process	GO:0033048	Negative regulation of mitotic sister chromatid segregation
FBXO5	9541.XP_005552222.1	GO Process	GO:0034622	Cellular protein-containing complex assembly
FBXO5	9541.XP_005552222.1	GO Process	GO:0036211	Protein modification process
FBXO5	9541.XP_005552222.1	GO Process	GO:0040012	Regulation of locomotion
FBXO5	9541.XP_005552222.1	GO Process	GO:0040017	Positive regulation of locomotion
FBXO5	9541.XP_005552222.1	GO Process	GO:0040020	Regulation of meiotic nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0042127	Regulation of cell population proliferation
FBXO5	9541.XP_005552222.1	GO Process	GO:0043086	Negative regulation of catalytic activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0043161	Proteasome-mediated ubiquitin-dependent protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0043170	Macromolecule metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0043412	Macromolecule modification
FBXO5	9541.XP_005552222.1	GO Process	GO:0043632	Modification-dependent macromolecule catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0043933	Protein-containing complex subunit organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0044085	Cellular component biogenesis
FBXO5	9541.XP_005552222.1	GO Process	GO:0044092	Negative regulation of molecular function
FBXO5	9541.XP_005552222.1	GO Process	GO:0044237	Cellular metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044238	Primary metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044248	Cellular catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044257	Cellular protein catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044260	Cellular macromolecule metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044265	Cellular macromolecule catabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044267	Cellular protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044703	Multi-organism reproductive process
FBXO5	9541.XP_005552222.1	GO Process	GO:0044770	Cell cycle phase transition
FBXO5	9541.XP_005552222.1	GO Process	GO:0044772	Mitotic cell cycle phase transition
FBXO5	9541.XP_005552222.1	GO Process	GO:0044843	Cell cycle G1/S phase transition
FBXO5	9541.XP_005552222.1	GO Process	GO:0045595	Regulation of cell differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0045597	Positive regulation of cell differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0045667	Regulation of osteoblast differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0045669	Positive regulation of osteoblast differentiation
FBXO5	9541.XP_005552222.1	GO Process	GO:0045778	Positive regulation of ossification
FBXO5	9541.XP_005552222.1	GO Process	GO:0045786	Negative regulation of cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0045787	Positive regulation of cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0045835	Negative regulation of meiotic nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0045839	Negative regulation of mitotic nuclear division
FBXO5	9541.XP_005552222.1	GO Process	GO:0045841	Negative regulation of mitotic metaphase/anaphase transition
FBXO5	9541.XP_005552222.1	GO Process	GO:0045930	Negative regulation of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0045931	Positive regulation of mitotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0046785	Microtubule polymerization
FBXO5	9541.XP_005552222.1	GO Process	GO:0048285	Organelle fission
FBXO5	9541.XP_005552222.1	GO Process	GO:0048468	Cell development
FBXO5	9541.XP_005552222.1	GO Process	GO:0048469	Cell maturation
FBXO5	9541.XP_005552222.1	GO Process	GO:0048477	Oogenesis
FBXO5	9541.XP_005552222.1	GO Process	GO:0048518	Positive regulation of biological process
FBXO5	9541.XP_005552222.1	GO Process	GO:0048519	Negative regulation of biological process
FBXO5	9541.XP_005552222.1	GO Process	GO:0048522	Positive regulation of cellular process
FBXO5	9541.XP_005552222.1	GO Process	GO:0048523	Negative regulation of cellular process
FBXO5	9541.XP_005552222.1	GO Process	GO:0048583	Regulation of response to stimulus
FBXO5	9541.XP_005552222.1	GO Process	GO:0048585	Negative regulation of response to stimulus
FBXO5	9541.XP_005552222.1	GO Process	GO:0048599	Oocyte development
FBXO5	9541.XP_005552222.1	GO Process	GO:0048609	Multicellular organismal reproductive process
FBXO5	9541.XP_005552222.1	GO Process	GO:0048856	Anatomical structure development
FBXO5	9541.XP_005552222.1	GO Process	GO:0048869	Cellular developmental process
FBXO5	9541.XP_005552222.1	GO Process	GO:0050789	Regulation of biological process
FBXO5	9541.XP_005552222.1	GO Process	GO:0050790	Regulation of catalytic activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0050793	Regulation of developmental process
FBXO5	9541.XP_005552222.1	GO Process	GO:0050794	Regulation of cellular process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051093	Negative regulation of developmental process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051094	Positive regulation of developmental process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051128	Regulation of cellular component organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0051129	Negative regulation of cellular component organization
FBXO5	9541.XP_005552222.1	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051225	Spindle assembly
FBXO5	9541.XP_005552222.1	GO Process	GO:0051239	Regulation of multicellular organismal process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051240	Positive regulation of multicellular organismal process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051246	Regulation of protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051248	Negative regulation of protein metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051252	Regulation of RNA metabolic process
FBXO5	9541.XP_005552222.1	GO Process	GO:0051258	Protein polymerization
FBXO5	9541.XP_005552222.1	GO Process	GO:0051270	Regulation of cellular component movement
FBXO5	9541.XP_005552222.1	GO Process	GO:0051272	Positive regulation of cellular component movement
FBXO5	9541.XP_005552222.1	GO Process	GO:0051301	Cell division
FBXO5	9541.XP_005552222.1	GO Process	GO:0051321	Meiotic cell cycle
FBXO5	9541.XP_005552222.1	GO Process	GO:0051338	Regulation of transferase activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0051340	Regulation of ligase activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0051348	Negative regulation of transferase activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0051352	Negative regulation of ligase activity
FBXO5	9541.XP_005552222.1	GO Process	GO:0051438	Regulation of ubiquitin-protein transferase activity
